demand_id,stop_id,distance_m,improvement
1000,1147,121.97740889709864,67.67254620110326
1000,1148,87.40599861422555,102.24395648397635
1000,1149,74.940862101393,114.7090929968089
1000,1150,98.92046205158971,90.72949304661219
1000,1151,140.85119308600122,48.79876201220068
1002,1145,206.3000791474642,7.341459489688475
1002,1146,150.01475187877358,63.6267867583791
1002,1147,102.0345759411975,111.60696269595518
1002,1148,54.56890712667792,159.07263151047476
1002,1149,26.05095667629118,187.5905819608615
1002,1150,68.75553954955193,144.88599908760074
1002,1151,120.60103388860313,93.04050474854955
1029,1145,159.46136140535737,18.572420062514624
1029,1146,103.78295786760945,74.25082360026254
1029,1147,58.5801400860394,119.4536413818326
1029,1148,28.37981787291807,149.65396359495392
1029,1149,64.50202879561232,113.53175267225967
1029,1150,116.41052425038725,61.623257217484735
1029,1151,168.7662029258228,9.267578542049193
1030,1146,128.15944658900492,5.838250452772627
1030,1147,94.6794551037869,39.318241937990635
1030,1148,78.37970978671713,55.61798725506041
1030,1149,96.03661411149396,37.96108293028358
1031,1144,216.5412597809018,14.038605382451067
1031,1145,168.96675893500472,61.61310622834816
1031,1146,120.26237592239728,110.3174892409556
1031,1147,85.82833976170109,144.7515254016518
1031,1148,71.6204459721524,158.95941919120048
1031,1149,95.0551238098189,135.52474135353398
1031,1150,136.62825933898156,93.95160582437131
1031,1151,184.58315580315013,45.99670936020274
1032,1144,207.41021212503014,17.170882290216667
1032,1145,156.48912951464072,68.09196490060609
1032,1146,100.5831628864891,123.9979315287577
1032,1147,53.843015447688295,170.73807896755852
1032,1148,21.620664305242798,202.960430110004
1032,1149,64.01559258297934,160.56550183226747
1032,1150,116.6591087581677,107.9219856570791
1032,1151,169.63635278884064,54.94474162640617
1035,1112,136.43565333152475,4.226563965800693
1035,1113,78.56187847805066,62.10033881927478
1035,1114,73.07268427736865,67.58953301995679
1035,1115,121.08022908385993,19.581988213465507
1035,1116,103.10477074316202,37.55744655416342
1035,1117,79.0113718081138,61.65084548921165
1035,1118,102.42270332426303,38.239513973062415
1036,1113,123.89265767187335,18.96935507994253
1036,1114,100.93368800851378,41.9283247433021
1036,1115,119.49136998126684,23.37064277054904
1036,1116,89.26619250869838,53.5958202431175
1036,1117,37.051062737794716,105.81095001402116
1036,1118,52.48597282846151,90.37603992335437
1037,1112,107.46749145090342,75.6676298564253
1037,1113,53.07648520060461,130.05863610672412
1037,1114,103.16804026078037,79.96708104654834
1037,1115,174.42735549147673,8.707765815851985
1037,1116,175.93996445876076,7.195156848567962
1037,1117,176.01940810958888,7.1157131977398365
1038,1112,112.1693926891378,43.27242972764296
1038,1113,44.66030641128652,110.78151600549424
1038,1114,74.10552547718692,81.33629693959384
1038,1115,141.57210232333912,13.869720093441629
1038,1116,135.25062095513647,20.191201461644283
1038,1117,126.93623829998272,28.505584116798033
1038,1118,152.4008899252232,3.0409324915575553
1040,1112,124.56543210297149,30.43975934234753
1040,1113,92.94991931142275,62.05527213389627
1040,1114,144.206990988648,10.798200456671026
1049,1116,101.52002958160523,2.2524453936983093
1049,1117,38.76557146812104,65.0069035071825
1049,1118,4.375892766053574,99.39658220924997
1050,1118,47.78614469697257,15.441093055043766
1091,1148,123.08582815966264,31.080136084232635
1091,1149,84.83393704762264,69.33202719627263
1091,1150,76.83255942307271,77.33340482082257
1091,1151,102.99114418846894,51.17482005542634
1092,1142,183.00168629687542,12.573686801324243
1092,1147,151.40353777240477,44.17183532579489
1092,1148,102.41135648696388,93.16401661123578
1092,1149,47.53226700095421,148.04310609724547
1092,1150,29.074191196832974,166.5011819013667
1092,1151,72.88845287492389,122.68692022327578
1102,1113,164.0663690019987,18.113186999765674
1102,1114,130.21568645904378,51.9638695427206
1102,1115,179.6863804312948,2.493175570469589
1110,1147,153.1521914632631,11.493225361044523
1110,1148,104.04829107198253,60.5971257523251
1110,1149,48.18539230150565,116.46002452280197
1110,1150,28.059994320206126,136.5854225041015
1110,1151,70.83977299158997,93.80564383271766
1112,1149,85.93224983962656,29.685520204601502
1112,1150,75.69299629093831,39.924773753289756
1112,1151,98.60945298879818,17.008317055429885
1118,1115,122.44901681414187,2.2247919579895807
1118,1116,98.96406781630391,25.70974095582754
1118,1117,104.57938447060205,20.0944243015294
1118,1118,114.10956220887012,10.564246563261335
1119,1112,223.39853681257628,15.07466660868863
1119,1113,156.36513258236312,82.1080708389018
1119,1114,38.7310437504594,199.7421596708055
1119,1115,33.77105824518977,204.70214517607513
1119,1116,52.72852050835487,185.74468291291004
1119,1117,102.6980556047679,135.775147816497
1119,1118,145.6979028889915,92.7753005322734
1121,1113,183.37796095087327,11.79930222929329
1121,1114,79.67482742372273,115.50243575644383
1121,1115,27.536197767665747,167.6410654125008
1121,1116,10.869970101154832,184.30729307901174
1121,1117,75.34503965092858,119.83222352923798
1121,1118,116.15612809382895,79.02113508633761
1123,1112,206.9818360841115,13.519093973450822
1123,1113,145.24186455271771,75.25906550484461
1123,1114,82.48704917288532,138.013880884677
1123,1115,130.01906410696085,90.48186595060147
1123,1116,152.00188886573088,68.49904119183145
1123,1117,187.84814553582902,32.65278452173331
1125,1112,209.46167049426967,39.62306816157411
1125,1113,142.3819549442625,106.70278371158128
1125,1114,40.64610028957268,208.4386383662711
1125,1115,80.76332610628415,168.32141254955962
1125,1116,102.18822629711312,146.89651235873066
1125,1117,142.88775369586438,106.1969849599794
1125,1118,184.2919092431895,64.79282941265427
1137,1112,157.14760925241592,58.79095803872363
1137,1113,97.24278973913695,118.6957775520026
1137,1114,78.89156422742548,137.04700306371407
1137,1115,145.48172941558676,70.4568378755528
1137,1116,156.61967518881528,59.31889210232427
1137,1117,175.02822317057897,40.91034412056058
1137,1118,209.35710744443332,6.581459846706224
1139,1112,160.39975695508394,41.10131895705604
1139,1113,92.91707072034718,108.5840051917928
1139,1114,32.73932316420118,168.7617527479388
1139,1115,103.83973905133814,97.66133686080184
1139,1116,108.93843229664176,92.56264361549822
1139,1117,125.55817563484267,75.94290027729731
1139,1118,161.53876759929798,39.962308312842
1141,1112,169.30049099160937,0.3932358738820483
1141,1113,123.60714608185079,46.08658078364063
1141,1114,127.96831883321747,41.72540803227395
1156,1114,124.9633227441156,1.7091911697165472
1156,1115,98.16299025727568,28.509523656556468
1156,1116,62.299020608272805,64.37349330555935
1156,1117,33.98258975195975,92.6899241618724
1156,1118,53.73902504232841,72.93348887150374
1157,1117,79.27668616150652,5.991250917737986
1157,1118,71.77922967335329,13.488707405891219
1159,1112,178.21559099865533,12.116704769824281
1159,1113,113.18572265308023,77.14657311539938
1159,1114,30.329183553139046,160.00311221534056
1159,1115,73.48777534393051,116.8445204245491
1159,1116,64.84940487390767,125.48289089457194
1159,1117,76.77788581355962,113.55440995491999
1159,1118,115.58176556555104,74.75053020292857
1160,1113,148.28498743972702,24.40324771976495
1160,1114,75.94632150407286,96.74191365541911
1160,1115,70.8393318538508,101.84890330564117
1160,1116,39.28491679385359,133.40331836563837
1160,1117,32.01293683809719,140.6752983213948
1160,1118,74.99007746862247,97.6981576908695
1224,1111,87.54666166536563,36.9759580167628
1224,1112,16.032681466305004,108.48993821582343
1224,1113,67.37233297133179,57.15028671079665
1225,1112,35.91308953571107,43.34045928072995
1225,1113,60.96278321648381,18.29076559995722
1226,1112,114.85478263333225,14.197214518009801
