demand_id,stop_id,distance_m
888,495,69.94283380018284
889,870,123.97249568956818
890,42,115.87558993916709
891,497,147.53725694718605
892,42,109.41663493271945
893,495,106.11655222560711
894,42,100.99292209110497
895,497,104.42844814153852
896,106,268.3664341320464
897,497,117.62768992673452
898,106,216.2404983461701
899,106,238.51677908744702
900,106,204.03348760068775
901,41,202.48986278638742
902,870,120.39545841205971
903,752,353.81276497075396
904,871,130.4421118015574
905,746,325.3868070754406
906,746,316.38953196574
907,748,337.82383769133287
908,748,336.8270200061895
909,727,193.41925398599798
910,740,192.3666746086754
911,727,184.8170019742502
912,878,218.75020535704647
913,727,182.43946984205473
914,878,196.1540669187106
915,727,225.6183517026042
916,497,154.39963113216947
917,727,200.07617689895017
918,727,296.05734769635427
919,727,258.41207553295567
920,889,295.3081613437902
921,740,155.02702637362944
922,740,126.73519082618687
923,878,184.66504728155786
924,878,186.3489879567367
925,426,511.68425169971766
926,221,28.760256322745107
927,219,40.76284306816687
928,221,88.12743790954097
929,818,69.97390696716884
930,221,42.38868694887824
931,818,117.5631811516684
932,221,186.29476181913972
933,821,37.28485156534755
934,221,136.87985151219297
935,818,31.170461277465883
936,232,119.86333363460237
937,232,169.8522680706678
938,426,464.81070996024823
939,821,73.2617578020757
940,42,118.04901656727175
941,426,418.66121260214686
942,41,144.1594440628154
943,42,49.80379472239038
944,816,156.33651354929853
945,42,75.55130707009641
946,816,164.52052730966432
947,42,105.00126487333378
948,822,88.45132400789713
949,42,65.2138010220996
950,822,131.44148234575718
951,823,21.01887172875842
952,823,57.38660694142842
953,41,216.54483153033232
954,810,83.53867928989541
955,41,265.7472953766416
956,810,41.349926314928304
957,800,141.44404536335207
958,41,167.81450185025727
959,800,191.20546867179297
960,800,43.591229765860014
961,41,75.51014004754593
962,800,91.94187617049154
963,41,97.5290020968122
964,795,47.95509781295415
965,800,18.630242550756016
966,795,145.0796117654028
967,795,95.78044962960865
968,793,130.9270133032141
969,793,137.36018459692022
970,794,154.8945331709612
971,55,282.67447598784014
972,794,221.20795857631344
973,794,184.28955647295916
974,800,241.06565171649817
975,794,262.494352617823
976,849,67.78717845212323
977,867,138.63111460815713
978,727,89.53589102281833
979,855,156.72162572137262
980,727,46.298116862351975
981,867,141.20415461752532
982,746,177.89496110767163
983,727,137.44028532875652
984,746,167.91398235033913
985,728,209.24473559686035
986,728,114.58980852916197
987,728,161.1120533976276
988,727,35.64210115860175
989,728,72.8324007138993
990,779,118.73034376792648
991,791,164.87947776330444
992,791,177.80286661074956
993,77,287.1515551498894
994,791,166.60318452463628
995,795,80.58812141066448
996,77,267.0742596287594
997,795,98.08283329665798
998,222,164.01849409822663
999,222,114.72327439321107
1000,232,189.6499550982019
1001,793,52.232353479428824
1002,222,213.64153863715268
1003,793,97.23254583085851
1004,779,35.92853148961143
1005,500,616.5533260848165
1006,794,43.405203821085784
1007,785,12.81752950064871
1008,793,31.658825783657864
1009,779,69.48535704556753
1010,794,129.70989264508702
1011,779,23.65457804527487
1012,794,82.79094058983749
1013,77,220.34762131402735
1014,791,202.58943819644202
1015,77,244.29576720647455
1016,794,178.31148133252665
1017,969,1234.601596290277
1018,969,1266.4554960350956
1019,728,153.2630245280968
1020,728,203.26293393656405
1021,779,38.58523438441187
1022,779,47.118368233630505
1023,779,122.58127087263372
1024,779,75.87816612010334
1025,777,190.5642013699058
1026,779,171.15736545647107
1027,222,95.99344866968787
1028,223,51.89043445086965
1029,222,178.033781467872
1030,222,133.99769704177754
1031,232,230.57986516335288
1032,222,224.5810944152468
1033,785,47.839004091849574
1034,785,77.55013499343505
1035,217,140.66221729732544
1036,217,142.86201275181588
1037,217,183.13512130732872
1038,217,155.44182241678075
1039,223,105.79752921264277
1040,223,155.005191445319
1041,223,22.9370742467299
1042,223,57.96217112263825
1043,9,22.606605091211726
1044,12,69.48546947923717
1045,9,81.66700680201276
1046,9,33.01946632291322
1047,11,14.912505238892626
1048,11,38.040531427018735
1049,216,103.77247497530354
1050,11,63.227237752016336
1051,13,34.728354319633404
1052,14,68.1218175862183
1053,13,92.71874473373764
1054,13,49.004145232826986
1055,10,67.30544879502699
1056,10,117.3051243019673
1057,10,32.696879629408066
1058,10,17.30776108426506
1059,36,134.21064076201262
1060,844,369.2887113678808
1061,36,90.55052974720799
1062,35,106.77447758008465
1063,33,149.38679346749498
1064,35,53.0502783333886
1065,35,67.87902842557486
1066,15,81.89133901854335
1067,15,60.76256943011874
1068,36,93.5954350849976
1069,36,58.19189698746725
1070,36,59.776308277192896
1071,425,428.65251260490703
1072,969,1262.8169094825266
1073,969,1228.8360870784395
1074,834,92.52883840997897
1075,727,201.08273328408882
1076,727,156.7198311278761
1077,746,217.17316499454992
1078,746,215.3832430953021
1079,969,1195.9806465956085
1080,740,221.18971636357782
1081,727,142.11019876754096
1082,841,136.72771756304573
1083,841,141.8617697575707
1084,727,83.31641494927635
1085,727,105.20680898235626
1086,727,116.99547600762176
1087,727,88.40129559288144
1088,840,317.03875206747205
1089,821,321.5681790071897
1090,840,273.0982109287792
1091,232,154.16596424389527
1092,232,195.57537309819966
1093,785,65.6852402085126
1094,818,135.19002829350987
1095,810,104.09896133007284
1096,809,61.299342370045046
1097,779,68.04599776989092
1098,809,93.19062285176551
1099,821,92.30644868453125
1100,809,61.89283202641482
